Base_ID,Image_ID_A_ID,NDVI_Mean_A,NDVI_Std_A,RGB_Mean_A,RGB_Std_A,VV_Mean_A,VV_Std_A,VH_Mean_A,VH_Std_A,Image_ID_B_ID,NDVI_Mean_B,NDVI_Std_B,RGB_Mean_B,RGB_Std_B,VV_Mean_B,VV_Std_B,VH_Mean_B,VH_Std_B
498,498A,0.70484394,0.1401843,28.945877,10.502488,129.84352,18.213383,81.88148,17.072803,498B,0.4638265,0.17190629,51.140545,25.595837,107.34275,18.427675,61.3419,18.93167
499,499A,0.30915803,0.16873027,105.588356,45.455257,111.643196,22.095427,45.39395,25.107748,499B,0.52947974,0.24844266,73.43895,43.277832,110.91428,18.862219,45.66553,21.9619
49,49A,0.59255195,0.10997374,47.720608,15.961705,129.40576,16.983778,74.949425,15.504854,49B,0.60166013,0.11577711,46.694946,15.245148,125.35908,14.902058,70.89026,15.186558
4,4A,0.7029588,0.067458175,38.133167,11.779903,130.89577,11.118627,78.28408,11.567455,4B,0.7125354,0.06367194,37.872173,11.569141,131.0258,10.875727,77.86372,11.274268
500,500A,0.21193223,0.052118592,172.45819,51.14087,129.5837,28.384523,55.747463,29.593552,500B,0.18921986,0.0491365,179.82613,52.73575,124.044014,27.642225,47.755535,31.775967
501,501A,0.6988786,0.11983377,34.117477,13.701559,130.86658,12.342785,77.64987,12.043046,501B,0.731364,0.101589434,30.986473,11.777128,133.37523,11.434854,79.93491,10.968891
502,502A,0.4940492,0.12023228,44.429058,10.009772,122.02241,20.484444,69.06693,23.949686,502B,0.47623354,0.116959676,45.37517,10.7221775,123.49786,16.920166,70.61227,19.592548
503,503A,0.40923658,0.19921768,79.39998,42.11211,106.866455,21.177309,53.00912,25.831814,503B,0.3856213,0.20267613,79.71235,41.872326,104.10691,22.850677,47.548874,28.16722
504,504A,0.2359525,0.0762613,70.93876,18.631645,98.169106,19.97937,38.76686,25.79674,504B,0.27523965,0.0814105,67.598625,17.177765,104.89136,18.697992,51.118988,25.238684
505,505A,0.33150688,0.252813,104.62975,45.940746,96.426,32.000553,31.23533,35.15045,505B,0.3680406,0.29765376,111.47485,58.518116,113.45679,22.729626,41.36644,31.183746
506,506A,0.5080027,0.077786066,40.325535,12.158446,111.588745,13.366356,56.918896,16.05441,506B,0.5065403,0.09352918,41.489204,13.806151,111.62891,16.122768,53.914288,17.878592
507,507A,0.38696462,0.30278283,77.89323,40.729942,116.05491,33.433445,59.42929,34.08257,507B,0.5344856,0.17162518,61.623474,24.693775,131.99872,16.305944,76.03155,17.43354
508,508A,0.6417557,0.12760285,44.14435,18.047672,118.484406,16.226282,68.75387,17.793392,508B,0.63982975,0.14534278,47.172077,21.085981,119.27297,16.72177,65.911514,19.08011
509,509A,0.6965944,0.20143569,33.682987,18.037867,122.98981,23.455076,69.60943,22.49824,509B,0.73770773,0.14344537,31.91655,17.497166,122.447205,24.72125,69.512115,24.03995
50,50A,0.5304735,0.16426541,63.502075,27.736094,114.42068,28.22484,52.438976,23.116987,50B,0.38655633,0.19463518,83.680695,38.550888,114.921104,35.754856,43.217865,28.935999
510,510A,0.34770244,0.057779405,71.31757,28.707949,129.865,15.779808,83.54089,18.380705,510B,0.36299306,0.05991107,68.64532,24.822992,129.34059,13.596781,82.03245,15.314837
511,511A,0.47191635,0.11981917,67.6626,25.42734,126.93453,16.485226,74.821655,18.483576,511B,0.5045435,0.10699411,62.069412,19.015068,132.63023,17.135643,80.55133,17.06438
512,512A,0.4278797,0.14776738,73.170815,25.625538,115.8431,17.104221,60.047565,26.106155,512B,0.42071813,0.104318716,71.01788,19.382559,114.858635,13.734044,60.56377,17.451479
513,513A,0.6795099,0.113059126,45.048824,16.381681,130.27547,13.388659,78.16027,12.723081,513B,0.6319744,0.13173895,48.80958,18.205173,129.33392,12.48391,76.94376,12.005347
514,514A,0.051115423,0.019584153,192.88573,46.3267,76.29141,24.848259,11.068962,18.037209,514B,0.05232472,0.012532324,196.73405,44.58546,77.264786,23.574652,12.973724,19.310297
515,515A,0.5435924,0.2453244,64.00825,36.05409,123.834145,18.334414,65.1745,24.333698,515B,0.68004686,0.2729582,48.616726,37.156677,131.34212,23.542477,76.108765,25.816135
516,516A,0.33972347,0.17507559,78.59334,41.96114,92.82833,40.887794,18.509735,26.25014,516B,0.39789253,0.15435371,61.58739,27.1173,93.29071,36.685467,20.210514,27.500782
517,517A,0.7086933,0.057825003,40.61546,11.08915,134.3178,10.866343,83.0224,11.02759,517B,0.6940529,0.057270475,39.824745,9.946853,139.33324,16.277573,87.94629,14.728664
518,518A,0.18808077,0.11026257,86.37186,29.320507,108.311646,35.839737,23.410896,28.447489,518B,0.16997592,0.08948573,97.58042,39.533108,104.01877,40.192875,22.100403,29.986965
519,519A,0.53971994,0.2199744,54.257996,28.64831,122.41077,17.562323,68.46877,23.903805,519B,0.60546607,0.22522004,45.924194,27.482283,124.286896,21.252352,69.72785,24.931034
51,51A,0.74905086,0.083680086,15.795152,8.638109,123.794106,20.642534,70.892235,20.651104,51B,0.7830475,0.0578875,14.434307,7.8322277,124.85409,18.25313,71.8659,18.81487
520,520A,0.7557967,0.12963134,36.047977,16.51996,153.63014,21.111635,94.03412,19.214672,520B,0.74158305,0.12922339,39.063778,17.100842,150.21074,19.094687,91.12246,17.37202
521,521A,0.4675868,0.0898166,55.39693,20.159185,105.10514,11.544464,56.024403,13.497936,521B,0.39539552,0.17449853,67.0811,32.19606,99.40338,16.009897,44.799732,20.455914
522,522A,0.565356,0.20455267,50.34193,25.49544,126.1575,28.188843,74.77634,27.266306,522B,0.6219456,0.19948329,45.23778,24.234339,127.65061,25.303034,76.86492,24.561855
523,523A,0.6235715,0.082923606,46.307953,12.68111,135.91705,36.018734,84.770325,34.231613,523B,0.5535823,0.11106907,50.890594,16.809614,124.24115,28.683474,73.0084,27.892502
524,524A,0.35616612,0.16621606,118.11859,45.893764,102.613495,18.69087,43.661926,22.06339,524B,0.33308458,0.1733792,126.383,49.623703,100.385925,20.045002,38.764133,23.195501
525,525A,0.6322521,0.41301152,32.869656,20.233646,120.858925,53.538593,69.78548,42.571365,525B,0.871341,0.033411365,21.908068,7.9396844,155.87569,31.317469,97.3833,29.039778
526,526A,0.59212434,0.048725374,35.193546,8.808097,114.18607,9.198152,64.825424,10.283367,526B,0.5436429,0.064891815,39.93866,10.546867,111.04614,10.211643,61.654297,11.689766
527,527A,0.44617835,0.16545404,69.1966,32.091763,131.0059,14.401073,75.9045,17.061644,527B,0.3569973,0.2237356,102.35169,63.70976,119.68328,17.536106,58.41389,26.551155
528,528A,0.55585873,0.20879725,56.5702,27.850344,86.82309,20.060555,24.669058,15.50341,528B,0.6240912,0.18881916,44.256317,23.216608,93.03046,15.258915,34.356037,16.021622
529,529A,0.74574924,0.10044042,31.253029,18.279703,143.39949,12.675932,91.84875,12.839034,529B,0.7160924,0.18698068,30.228033,18.126854,143.36916,14.098965,90.434654,14.162933
52,52A,0.62042886,0.1697944,50.679096,25.946142,100.957115,17.291456,27.57813,20.692421,52B,0.65702295,0.16177902,49.208893,30.605247,101.06088,18.519983,33.531757,24.063585
530,530A,0.3677364,0.5164257,41.31268,15.610359,96.71265,37.250957,44.82256,31.556854,530B,-0.08167664,0.40013543,35.365387,17.43168,58.71996,36.382816,17.91753,27.579138
531,531A,0.5577313,0.20887104,51.35138,23.202242,106.03304,18.014229,50.190144,19.651085,531B,0.6143025,0.21937378,49.88605,23.684755,112.33603,18.361908,56.10736,19.271029
532,532A,0.3784067,0.13285121,76.91266,27.237637,122.76025,13.172638,60.204098,17.40991,532B,0.42199063,0.15005863,77.2177,31.344213,123.67635,14.756159,63.188007,18.751793
533,533A,0.1919543,0.09009727,128.7945,49.02842,76.6908,24.667915,14.584572,22.488167,533B,0.19650072,0.112497054,136.5703,55.04422,80.58334,29.476751,19.641056,27.811329
534,534A,0.5109118,0.18936835,77.35152,34.760612,119.625305,23.851212,59.798676,25.228357,534B,0.45521283,0.23062885,77.23064,33.85727,116.84293,26.24418,57.227787,27.972448
535,535A,0.08088146,0.16427699,61.558197,25.865265,54.26076,37.150978,14.122009,27.36364,535B,0.0058422843,0.029101672,51.015778,5.2858024,38.976456,8.637843,0.0,0.0
536,536A,0.544052,0.19179422,63.371857,37.228336,109.84949,20.742815,60.886463,18.718388,536B,0.5724734,0.1932196,60.234207,37.70131,112.5788,19.571085,63.038708,17.61363
537,537A,0.5205454,0.036823668,38.25119,5.6724434,135.8981,7.4364557,91.43551,7.7929816,537B,0.53427494,0.043814998,37.98479,5.7496395,136.48955,7.185484,92.09322,7.575965
538,538A,0.7403412,0.20232382,38.85489,17.866041,118.00138,20.571056,69.39405,18.601994,538B,0.8086847,0.08452806,33.728664,18.97132,116.88723,25.340345,66.46955,23.942698
539,539A,0.51869273,0.14456008,55.124302,17.653553,140.64,24.191416,80.23623,23.882975,539B,0.53950465,0.12508017,52.648712,14.561707,143.47423,21.385504,81.94689,21.505272
53,53A,0.1579916,0.053224344,148.10023,49.94456,119.13794,22.13959,54.931362,34.040237,53B,0.16161102,0.023048963,158.18369,49.146767,144.10661,34.781628,84.56845,33.14236
540,540A,-0.41648033,0.32014906,65.59799,13.637629,57.142017,28.831055,8.571339,25.650444,540B,-0.5379003,0.060722403,62.177334,10.004929,54.55942,12.3391485,0.024467468,0.41745308
541,541A,-0.361369,0.14823708,10.205541,6.742519,56.595844,9.214943,0.00062179565,0.046911553,541B,-0.34447837,0.15780817,8.802117,5.702385,48.498486,10.443528,0.0019226074,0.078491114
542,542A,0.44422656,0.16441669,46.512253,26.77719,92.34464,16.42956,35.403458,20.864796,542B,0.40859467,0.17513056,46.828594,30.183481,94.2933,19.076525,35.71993,23.975666
543,543A,0.7856888,0.08946729,34.993534,10.017567,140.60527,12.03326,89.620125,12.335436,543B,0.75731826,0.118137896,37.69838,12.174589,140.6566,13.127596,88.50913,13.717907
544,544A,0.3505103,0.06293848,80.38375,23.370483,104.46058,11.129928,51.227646,13.506293,544B,0.37713695,0.07072,71.81906,20.487057,104.11967,11.798887,51.337757,14.306593
545,545A,0.50770485,0.278906,71.34572,37.873737,102.85388,17.877317,37.885223,20.466576,545B,0.34719864,0.26103047,80.733765,34.28512,106.94019,20.07631,32.402218,20.671839
546,546A,0.6086254,0.043008458,46.581646,6.325735,140.86928,7.7420387,92.033485,8.046058,546B,0.62285125,0.0411116,46.69849,6.5676184,140.64952,7.1115026,92.577545,7.334344
547,547A,0.3163833,0.13197085,89.29334,33.57264,132.38629,23.068995,66.57044,21.604523,547B,0.29744995,0.10080427,91.66101,32.27659,129.68962,22.827803,59.382763,20.228184
548,548A,0.21682797,0.2695644,84.408485,57.723137,82.063896,44.64408,36.189247,33.055145,548B,0.48148805,0.18493007,54.82192,28.951101,112.14496,21.481337,60.029404,22.240477
549,549A,0.4122247,0.28353998,81.89932,47.122074,111.26016,22.233528,49.82741,31.003538,549B,0.5787877,0.30466482,57.050247,44.066128,120.41906,23.926497,62.272293,31.968187
54,54A,0.74111545,0.15972243,39.769573,20.789911,129.76054,43.290173,77.40205,40.848724,54B,0.8353174,0.061849847,30.348883,15.103153,118.77215,49.02126,69.266685,43.739212
550,550A,0.33871406,0.23174842,98.050476,44.447464,86.196205,18.28419,12.65411,14.547629,550B,0.25153458,0.15985708,102.78174,36.83135,84.16892,13.323194,10.402878,13.223066
551,551A,0.5005717,0.15250851,58.41054,16.724865,150.10254,25.732761,85.941795,20.053942,551B,0.47089452,0.17218293,60.54244,21.629875,144.59811,27.62393,80.48843,22.642387
552,552A,0.5578879,0.09650246,38.87103,12.10347,116.88638,14.054524,61.568924,12.506654,552B,0.56887734,0.10728604,38.81519,12.952961,118.182434,11.809179,60.571423,12.570592
553,553A,0.49794757,0.06851021,53.562027,16.900274,114.189445,9.139962,65.517334,10.045237,553B,0.5168007,0.06726436,50.506847,15.864698,114.442505,8.920395,65.91082,9.681278
554,554A,0.6003333,0.17525618,50.63534,24.306076,131.78336,41.023228,80.40037,39.327023,554B,0.5722991,0.14040804,52.320827,24.20738,145.85492,41.944252,91.70929,38.78136
555,555A,0.32983533,0.06471004,90.34802,18.15003,107.87976,13.165775,49.557354,16.780252,555B,0.3488215,0.06827487,90.02943,18.608934,109.385216,13.474032,49.906994,16.920658
556,556A,0.34273154,0.11983326,63.133343,15.549396,120.03605,14.558767,66.34197,17.636757,556B,0.33841956,0.09768512,65.12592,15.525725,119.1381,13.352785,63.330868,16.646044
557,557A,0.8521832,0.08306455,31.977621,16.745815,145.6754,42.98596,88.725624,37.861168,557B,0.86017966,0.0552183,30.517752,14.219799,155.06042,47.157845,96.382996,42.151375
558,558A,0.6100293,0.18652742,55.063828,30.75075,130.98961,13.995719,74.78628,14.80782,558B,0.56730807,0.16975461,58.338726,29.007778,130.75539,14.266126,74.83584,14.10299
559,559A,0.82301855,0.02026326,27.682678,7.307557,144.20827,10.167946,90.31834,9.849042,559B,0.8252983,0.020205611,27.481989,7.285727,144.69499,10.987022,90.589134,10.582188
55,55A,0.85207987,0.020986743,24.1803,8.6998625,143.24406,13.242319,90.95556,13.107452,55B,0.85057855,0.023371095,23.871027,8.542575,142.31178,13.1102085,89.735985,12.925929
560,560A,0.3312464,0.10952014,103.7579,32.748737,109.46906,21.41112,48.031082,26.801128,560B,0.37727806,0.11650203,99.99182,31.187733,111.15395,18.657835,53.505573,23.453316
561,561A,0.2734279,0.1089669,119.43512,35.18732,116.944275,23.45043,56.738556,24.051037,561B,0.29769266,0.12013111,119.70626,39.275856,119.804504,19.947075,61.51471,21.181074
562,562A,0.25813586,0.14748904,83.053795,28.657913,126.24105,16.363607,66.31744,16.279665,562B,0.30931824,0.15595491,89.93986,36.228264,135.60002,15.22328,73.94964,13.438802
563,563A,0.34549135,0.09874111,58.570328,20.979748,100.21759,15.72615,40.561848,18.32234,563B,0.3654673,0.10382482,56.07521,20.666025,101.24691,16.22412,42.560894,18.960438
564,564A,0.36146307,0.15503839,84.44364,26.160997,123.31241,14.696818,50.736237,19.440327,564B,0.44166344,0.17413795,75.33606,28.615643,128.02065,15.35105,56.783886,18.022312
565,565A,0.7731955,0.05406459,33.960026,7.0488153,140.49307,9.435071,87.22131,9.321219,565B,0.7129593,0.047878735,36.664124,6.1229496,139.16629,9.280427,85.24283,9.1846285
566,566A,0.40043014,0.16854222,56.396076,20.834305,116.34335,11.696432,58.8196,21.88036,566B,0.62891424,0.13335915,45.231518,15.236763,129.66205,11.678899,87.211555,11.894052
567,567A,0.5985972,0.26084024,51.29566,38.847916,136.94939,16.777887,74.56742,17.375532,567B,0.66521895,0.21209775,46.24347,26.2305,136.66681,14.624247,78.25401,16.588333
568,568A,0.41040432,0.14370565,94.44476,43.51035,123.23463,30.699844,53.698334,24.230362,568B,0.42896155,0.12556444,82.195625,34.584625,125.55606,38.483047,52.52698,29.243946
569,569A,0.5443015,0.14999063,56.803272,21.775307,93.88143,27.798815,37.1999,20.242025,569B,0.5626016,0.17168364,57.349213,26.470634,95.366,20.971827,39.461815,19.706247
56,56A,0.8777668,0.018941296,22.70642,8.366817,147.63515,13.439802,91.814735,12.89836,56B,0.8429559,0.20633382,25.473532,13.919892,143.9759,24.977316,86.99418,19.744642
570,570A,0.34469166,0.21519113,103.80625,40.997105,127.550964,22.750631,69.24044,23.299648,570B,0.41047764,0.21639258,94.60122,37.71941,125.72448,17.121603,65.51458,19.970829
571,571A,0.85598814,0.022172533,23.904444,7.939262,147.54726,13.189864,91.93621,12.8630905,571B,0.855819,0.021363685,23.920843,7.96402,147.61714,13.380335,91.60349,12.992875
572,572A,0.71428645,0.1586521,40.08556,20.492195,122.61329,16.452957,69.98184,16.142225,572B,0.73411614,0.16663696,37.45673,21.976357,124.5202,16.211468,73.07078,16.58994
573,573A,0.3666599,0.19879116,56.172672,14.27257,127.48998,19.073181,61.515316,18.450779,573B,0.5038994,0.18909158,51.305252,15.211105,129.8821,14.7126465,67.25388,14.962158
574,574A,0.22686918,0.1042929,83.641365,27.862684,89.33661,26.386454,21.048935,30.130875,574B,0.20826478,0.08671542,77.388916,25.207722,86.03036,23.164925,16.731548,26.095976
575,575A,0.3681857,0.084796146,69.409706,28.436853,94.86493,10.879032,45.58196,13.108559,575B,0.3349061,0.073405236,78.01211,29.115604,92.50193,11.109273,42.38122,13.430511
576,576A,0.36859113,0.10005905,76.44211,22.50108,139.61017,31.73365,87.93716,28.921108,576B,0.3678116,0.11270006,76.11118,22.733652,120.687645,22.525423,72.63809,23.582739
577,577A,0.6933438,0.17389175,36.033337,18.504362,131.18626,28.699093,78.44724,27.83159,577B,0.64770514,0.17989841,38.062046,16.68833,137.29161,28.691385,84.06162,28.081453
578,578A,0.45168346,0.19954465,60.098736,31.133236,116.68267,16.488958,63.18483,18.337318,578B,0.4414515,0.18514138,58.108414,29.607647,119.307495,17.957157,64.71017,19.748106
579,579A,0.7124045,0.25938416,41.029736,35.121883,137.5891,32.948265,78.02308,32.892582,579B,0.74602926,0.212713,36.6304,31.62393,141.36711,23.381363,80.10442,24.982452
57,57A,0.7529457,0.12251979,31.971598,12.293037,139.8572,12.6057415,90.58639,12.713754,57B,0.6208639,0.25116163,43.886402,21.340582,130.7742,24.347624,80.80777,21.047773
580,580A,0.6422959,0.13602617,50.340588,19.306421,114.292854,16.657192,54.30072,16.851482,580B,0.70331746,0.13858195,44.91328,22.387163,118.88464,13.881328,60.634674,13.872121
581,581A,0.3458352,0.090688236,70.993164,29.744904,132.43542,16.923601,83.53928,19.057085,581B,0.30845252,0.08858564,74.79066,26.487595,139.7833,23.181707,86.41934,22.392506
582,582A,0.539328,0.11793855,64.58787,19.177979,100.84388,17.04336,43.777935,21.385412,582B,0.45665637,0.1574245,75.09002,30.458618,104.0253,15.15359,45.878925,17.442705
583,583A,0.6374414,0.2321189,34.417904,31.365774,115.50167,22.636683,67.52758,21.84384,583B,0.63879067,0.15234189,30.039072,17.867634,112.56608,20.1317,62.85408,20.750017
584,584A,0.39118752,0.13264537,66.33207,19.00621,114.599754,15.553795,53.74194,20.109705,584B,0.37204912,0.117579415,61.576183,14.284314,109.69211,16.46362,47.41276,20.576084
585,585A,0.47418255,0.13452862,49.009495,15.374128,120.27505,18.56764,64.72929,19.158314,585B,0.6455086,0.111859456,35.350666,12.63182,135.86763,22.601862,77.62368,21.116943
586,586A,0.7341629,0.027903588,31.134298,7.2577605,132.40851,7.06082,84.90088,7.473927,586B,0.7379559,0.054704808,32.17337,12.018517,135.44539,7.42917,89.19799,7.9041305
587,587A,0.32098603,0.119545095,80.81074,30.947454,111.651886,20.046543,51.382187,21.35658,587B,0.3218301,0.09962421,80.817696,28.787947,100.96226,21.880764,43.871876,21.77518
588,588A,0.46911287,0.19910657,81.3638,44.324043,126.77948,41.06711,66.27879,38.333008,588B,0.57935,0.19885387,61.939137,29.644447,114.31138,26.96117,53.139606,23.458752
589,589A,0.4735363,0.17044476,59.19325,26.705254,113.01429,23.969149,57.69548,24.6476,589B,0.43178415,0.16481087,64.64917,30.781132,113.67025,22.957634,55.82954,24.667103
58,58A,0.5365552,0.20697911,49.30249,33.313538,126.45431,19.051708,70.60153,23.065138,58B,0.5922904,0.13608624,39.747646,17.117338,127.90229,16.353693,74.08282,16.72162
590,590A,0.57307875,0.12884724,60.05586,19.766682,89.91189,13.902954,33.04471,16.904194,590B,0.57128906,0.15464635,56.78308,20.687801,98.29712,18.955702,43.438293,23.088068
591,591A,0.56154835,0.1117933,38.668015,13.426145,113.01969,26.060047,57.24835,25.328926,591B,0.60982895,0.092176326,36.25507,13.196392,121.68319,29.402117,66.16821,25.113237
592,592A,0.6851034,0.10672972,48.198914,17.224852,127.12378,13.899248,77.03556,13.585293,592B,0.6895526,0.11823628,46.415493,17.850967,128.10728,15.698731,79.105064,14.606066
593,593A,0.3170257,0.05914251,64.25972,23.341072,146.16066,37.127155,96.846436,35.339165,593B,0.30708176,0.07817172,71.8919,32.13525,158.14967,44.314598,107.105835,41.592243
594,594A,0.4878985,0.11764706,67.84262,16.679277,127.638435,11.805403,74.62559,11.420685,594B,0.5033048,0.13069898,64.748985,17.153105,128.21358,14.202959,73.98473,13.429157
595,595A,0.79320854,0.022452286,32.605637,7.275145,147.00734,13.672984,93.79252,13.471904,595B,0.79296017,0.022482615,32.19084,6.9060183,146.53987,13.888638,93.056755,13.638338
596,596A,0.6806377,0.10252226,35.161366,12.840053,133.58504,15.366767,81.115036,14.784027,596B,0.6774188,0.08290967,34.475872,11.478769,130.01744,9.561198,77.54882,10.020622
597,597A,0.64031434,0.13695835,41.751884,9.5911455,132.00853,15.77002,77.91248,15.505098,597B,0.64706635,0.1466143,41.425976,11.397102,133.51955,17.744053,79.79412,17.933208
598,598A,0.642792,0.21400726,50.309906,28.836248,115.58014,19.682163,58.789642,20.697214,598B,0.6160841,0.21208769,51.44614,27.71089,118.24967,15.748078,61.055996,17.913471
599,599A,0.451568,0.24321926,68.97031,39.788227,103.19602,29.691223,51.45525,27.23568,599B,0.46297404,0.2977849,67.15931,43.26281,98.80668,33.929756,46.555378,27.328377
59,59A,0.40186492,0.1534147,65.32548,24.111427,116.34061,15.620974,62.22296,21.700073,59B,0.45445842,0.18066394,59.993748,26.407578,119.76914,16.921564,66.339935,23.204876
5,5A,0.44656965,0.1802962,64.30408,26.393202,119.95117,21.646997,61.35307,24.123873,5B,0.5064511,0.18877892,57.368317,26.728344,128.39873,20.945726,68.6825,24.916195
600,600A,0.5454487,0.111982875,51.887196,18.85065,132.0873,11.398869,81.52325,11.698079,600B,0.52338535,0.13777767,55.98047,23.367783,129.01689,14.961542,77.951996,15.440756
601,601A,0.65573424,0.065038234,42.486988,10.825077,113.325874,19.221624,61.98579,21.612574,601B,0.64542633,0.07708932,42.76395,13.612457,118.998314,17.67897,68.6155,20.741194
602,602A,-0.30959427,0.26535583,127.00879,28.427935,90.052055,14.970479,4.8516693,19.72529,602B,-0.4226903,0.028087577,119.29559,17.344814,90.07721,7.769048,0.0017929077,0.1032233
603,603A,0.48785612,0.10970096,53.413044,18.790714,129.3928,11.639268,79.37276,12.648567,603B,0.4719138,0.10410229,53.30786,18.107624,130.69534,11.50172,82.30248,12.185254
604,604A,0.7772567,0.07771259,25.47348,10.314628,138.11922,27.762264,80.69936,25.42963,604B,0.74775255,0.07766585,28.934143,11.093674,126.720985,18.599789,72.09375,17.629232
605,605A,-0.25004822,0.1589632,95.1697,49.19315,52.870148,13.84319,1.5593605,8.05131,605B,-0.26443407,0.1441014,91.975525,47.052834,50.353893,14.494236,1.629303,8.504287
606,606A,0.8516767,0.042208593,16.939274,8.602678,141.31227,31.424482,88.97632,28.692785,606B,0.8684695,0.06417108,16.572102,9.906247,146.16292,17.824623,90.73507,17.00314
607,607A,0.564366,0.24112995,53.70807,40.575237,137.16272,29.226645,82.19959,25.222012,607B,0.45138267,0.220696,73.928856,43.400127,131.20811,23.611181,76.0478,21.49647
608,608A,0.6416576,0.17275724,28.415894,16.401024,123.28886,20.165829,71.98238,21.815304,608B,0.59921926,0.18789399,29.883326,17.370308,122.9222,19.618242,71.92136,21.833036
609,609A,0.70574105,0.16183147,44.927906,22.008408,135.42427,19.457365,68.817184,19.1077,609B,0.73786104,0.13005246,40.140587,19.216196,137.2511,15.406664,70.18983,17.403755
60,60A,0.7430674,0.17162937,32.52479,21.397064,127.53623,22.770607,74.701355,21.39765,60B,0.7568742,0.16963185,29.94396,20.592089,129.81633,21.792551,76.64306,20.619402
610,610A,0.40142828,0.116066664,70.25074,32.273796,142.12401,11.006831,86.46116,13.549556,610B,0.450727,0.15564021,67.7653,32.29754,143.5627,10.845029,87.51859,13.695482
611,611A,0.4317793,0.1981203,56.560375,30.131248,114.32815,25.620792,57.104584,30.735832,611B,0.38320068,0.19938885,61.789185,34.27065,111.693665,25.168333,51.43999,31.331417
612,612A,0.8218136,0.111715294,28.42034,10.964898,137.46172,9.180676,85.58737,8.755048,612B,0.8165519,0.11311737,28.217606,11.164246,138.03886,10.250668,86.2329,9.96581
613,613A,0.58796334,0.21289173,59.381897,36.856007,120.130554,23.898216,72.27191,24.155636,613B,0.69225025,0.15845445,41.5135,22.64768,127.93226,30.10004,82.43429,28.30687
614,614A,0.3529588,0.1282736,69.75278,28.187014,124.03717,21.056206,71.523636,28.267517,614B,0.28644,0.10770813,83.377716,34.30777,106.22684,22.161888,46.140186,31.244745
615,615A,0.3419987,0.19575638,77.38324,33.95278,115.37566,16.144268,65.05193,16.053774,615B,0.3384118,0.08425883,83.69265,29.404005,116.27325,11.054374,63.959595,12.097676
616,616A,0.4692585,0.1563398,72.491264,32.77548,95.320526,19.331738,48.60204,22.590355,616B,0.376007,0.1330639,83.43211,37.890244,100.96879,25.243277,57.059185,27.215578
617,617A,0.45477,0.10738938,59.314068,27.488,103.96731,13.897757,51.848103,18.07938,617B,0.4596671,0.10003205,59.399937,23.606745,106.64594,15.180584,54.99284,18.982176
618,618A,0.6209097,0.16459759,43.242085,23.581018,127.24625,15.758686,74.42657,17.181175,618B,0.65108126,0.12892276,38.900467,17.92258,133.05904,11.308029,80.25406,11.426047
619,619A,0.88130844,0.05440279,29.58966,11.056502,148.00513,37.241642,91.04977,34.91476,619B,0.88590556,0.0473331,29.881403,16.559732,151.20213,41.193283,93.19761,37.762627
61,61A,0.78566957,0.05109767,24.923681,7.724452,143.67152,9.701375,90.12905,9.648493,61B,0.80714905,0.046743188,23.91154,7.7453218,145.71626,9.9311905,90.85354,9.755921
620,620A,0.5228903,0.134383,42.817448,16.87192,119.95481,15.958127,65.71409,17.757969,620B,0.503055,0.11779938,43.89685,14.614945,118.486916,16.102137,64.38576,17.894735
621,621A,0.3071406,0.055651687,114.79501,25.806686,124.189735,14.995465,62.51999,15.435643,621B,0.33199915,0.060911298,110.73349,27.70691,129.2921,18.511543,68.7566,17.439896
622,622A,0.289563,0.12288314,123.34198,43.823376,98.8114,14.769546,50.317097,16.199911,622B,0.27875882,0.10779641,125.53895,43.884487,97.16982,16.7485,47.41467,17.642572
623,623A,0.5083471,0.18557878,74.28576,40.76479,117.034676,19.9419,60.36433,19.728886,623B,0.47332314,0.22145611,81.54551,47.253937,123.84678,28.370947,64.64283,25.272722
624,624A,0.8698981,0.022758882,22.20202,7.9789023,149.02553,11.52495,96.0559,11.238987,624B,0.86879563,0.035251725,21.486237,7.6940665,149.21338,12.455889,96.6215,12.256244
625,625A,0.64004666,0.06013901,21.628632,8.93974,104.90582,11.728317,60.08148,13.986476,625B,0.5978156,0.10947515,27.068848,12.712213,102.384705,14.929984,53.948437,19.809725
626,626A,0.11789752,0.041842174,191.45927,42.517334,167.80519,49.271553,112.88029,44.80139,626B,0.12866011,0.049258705,190.1646,45.3172,170.97974,54.161255,116.72662,47.64923
627,627A,0.37480655,0.119203836,63.706238,25.236536,112.4871,13.571255,54.81782,15.983916,627B,0.3735989,0.1079665,61.689728,23.4817,111.58155,14.091437,53.77028,16.238735
628,628A,0.20834137,0.51265544,71.45103,40.581516,95.404015,42.075497,42.215714,25.55853,628B,0.18777037,0.5278039,64.94912,38.256466,94.249504,38.37514,38.669968,25.249249
629,629A,0.25013903,0.20523536,134.47571,52.01828,96.53617,18.530783,24.611328,20.294157,629B,0.19251359,0.19070017,155.20111,54.846756,90.56075,21.849932,16.998146,18.475166
62,62A,0.27024508,0.20148459,79.504326,33.234825,103.35897,17.933075,26.67576,27.29998,62B,0.23283039,0.20452854,83.97237,35.578243,102.69464,18.757639,26.479515,27.57325
630,630A,0.45695412,0.17269446,65.44772,30.611814,118.21841,18.739061,65.55508,21.405247,630B,0.44602394,0.17957999,61.485012,26.787703,119.14859,21.026043,64.00836,24.966705
631,631A,0.4188998,0.09303258,70.23226,19.869822,115.400566,20.50985,51.865723,25.092695,631B,0.39941245,0.093798086,70.281,19.755083,114.40545,19.66366,51.129253,24.185072
